GICS industry group,ASX Code,Type,30/09/2017,30/09/2016,30/09/2015,30/09/2014
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INB,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INN,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Not Applic,INH,0,0,0,0,0
Class Pend,KTD,0,0,0,0,0
Not Applic,KFW,0,0,0,0,0
Not Applic,KFW,0,0,0,0,0
Materials,KRC,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Not Applic,KIG,0,0,0,0,0
Materials,KP2,0,0,0,0,0
Not Applic,KOP,0,0,0,0,0
Not Applic,KOP,0,0,0,0,0
Not Applic,KOP,0,0,0,0,0
Not Applic,KOP,0,0,0,0,0
Not Applic,KOP,0,0,0,0,0
Not Applic,KOP,0,0,0,0,0
Not Applic,KOP,0,0,0,0,0
Not Applic,KOP,0,0,0,0,0
Not Applic,LSF,0,0,0,0,0
Not Applic,LTF,0,0,0,0,0
Not Applic,LTF,0,0,0,0,0
Not Applic,LTF,0,0,0,0,0
Not Applic,LTF,0,0,0,0,0
Not Applic,LTF,0,0,0,0,0
Materials,LRS,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LCN,0,0,0,0,0
Not Applic,LC1,0,0,0,0,0
Not Applic,LC1,0,0,0,0,0
Not Applic,LC1,0,0,0,0,0
Not Applic,LC1,0,0,0,0,0
Not Applic,LC1,0,0,0,0,0
Not Applic,LC1,0,0,0,0,0
Not Applic,LC1,0,0,0,0,0
Not Applic,LC1,0,0,0,0,0
Not Applic,LC1,0,0,0,0,0
Not Applic,LC1,0,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",LCT,0,0,0,0,0
Not Applic,LO1,0,0,0,0,0
Not Applic,LO1,0,0,0,0,0
Not Applic,LO1,0,0,0,0,0
Not Applic,LO1,0,0,0,0,0
Materials,MRP,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Not Applic,MBL,0,0,0,0,0
Diversified Financials,MAI,0,0,0,0,0
Class Pend,MHH,0,0,0,0,0
Class Pend,MHH,0,0,0,0,0
Class Pend,MHH,0,0,0,0,0
Class Pend,MHH,0,0,0,0,0
Class Pend,MHH,0,0,0,0,0
Class Pend,MHH,0,0,0,0,0
Class Pend,MHH,0,0,0,0,0
Class Pend,MHH,0,0,0,0,0
Class Pend,MHH,0,0,0,0,0
Class Pend,MHH,0,0,0,0,0
Class Pend,MHH,0,0,0,0,0
Class Pend,MHH,0,0,0,0,0
Health Care Equipment & Services,MDR,0,0,0,0,0
Not Applic,MBJ,0,0,0,0,0
Not Applic,MBJ,0,0,0,0,0
Not Applic,MBJ,0,0,0,0,0
Not Applic,MBJ,0,0,0,0,0
Not Applic,MBJ,0,0,0,0,0
Not Applic,MBJ,0,0,0,0,0
Not Applic,MBJ,0,0,0,0,0
Not Applic,MBJ,0,0,0,0,0
Not Applic,MBJ,0,0,0,0,0
Not Applic,MBJ,0,0,0,0,0
Not Applic,MBJ,0,0,0,0,0
Not Applic,MBJ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MDZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MPZ,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZB,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZA,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZC,0,0,0,0,0
Not Applic,MZF,0,0,0,0,0
Not Applic,MZF,0,0,0,0,0
Not Applic,MZF,0,0,0,0,0
Not Applic,MZF,0,0,0,0,0
Not Applic,MZF,0,0,0,0,0
Not Applic,MZF,0,0,0,0,0
Not Applic,MZF,0,0,0,0,0
Not Applic,MZF,0,0,0,0,0
Not Applic,MZF,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZT,0,0,0,0,0
Not Applic,MZ1,0,0,0,0,0
Not Applic,MZ1,0,0,0,0,0
Not Applic,MZ1,0,0,0,0,0
Not Applic,MZ1,0,0,0,0,0
Not Applic,MZ1,0,0,0,0,0
Not Applic,MZ1,0,0,0,0,0
Not Applic,MZ1,0,0,0,0,0
Not Applic,MZ2,0,0,0,0,0
Not Applic,MZ2,0,0,0,0,0
Not Applic,MZ2,0,0,0,0,0
Software & Services,MSM,0,0,0,0,0
Real Estate,MXU,0,0,0,0,0
Real Estate,MXU,0,0,0,0,0
Real Estate,MXU,0,0,0,0,0
Real Estate,MXU,0,0,0,0,0
Real Estate,MXU,0,0,0,0,0
Real Estate,MXU,0,0,0,0,0
Real Estate,MXU,0,0,0,0,0
Real Estate,MXU,0,0,0,0,0
Real Estate,MXU,0,0,0,0,0
Real Estate,MXU,0,0,0,0,0
Real Estate,MXU,0,0,0,0,0
Real Estate,MXU,0,0,0,0,0
Diversified Financials,NSC,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAF,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAO,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAH,0,0,0,0,0
Not Applic,NAJ,0,0,0,0,0
Not Applic,NAJ,0,0,0,0,0
Not Applic,NAJ,0,0,0,0,0
Not Applic,NAJ,0,0,0,0,0
Not Applic,NAJ,0,0,0,0,0
Not Applic,NAJ,0,0,0,0,0
Not Applic,NAJ,0,0,0,0,0
Not Applic,NAJ,0,0,0,0,0
Not Applic,NAJ,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRM,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Not Applic,NRO,0,0,0,0,0
Retailing,NBL,0,0,0,0,0
Not Applic,NIB,0,0,0,0,0
Not Applic,NIB,0,0,0,0,0
Not Applic,NIB,0,0,0,0,0
Not Applic,NIB,0,0,0,0,0
Energy,NGY,0,0,0,0,0
Not Applic,NFN,0,0,0,0,0
Not Applic,NFN,0,0,0,0,0
Not Applic,NFN,0,0,0,0,0
Not Applic,NFN,0,0,0,0,0
Not Applic,NFN,0,0,0,0,0
Not Applic,NFN,0,0,0,0,0
Not Applic,NFN,0,0,0,0,0
"Food, Beverage & Tobacco",OGA,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Class Pend,OCG,0,0,0,0,0
Capital Goods,OEC,0,0,0,0,0
Not Applic,ZOR,0,0,0,0,0
Not Applic,ZOR,0,0,0,0,0
Not Applic,ZOR,0,0,0,0,0
Not Applic,ZOR,0,0,0,0,0
Not Applic,ZOR,0,0,0,0,0
Not Applic,ZOR,0,0,0,0,0
Not Applic,ZOR,0,0,0,0,0
Not Applic,ZOR,0,0,0,0,0
Not Applic,ZOR,0,0,0,0,0
Not Applic,ZOR,0,0,0,0,0
Not Applic,ZOR,0,0,0,0,0
Semiconductors & Semiconductor Equipment,PVS,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Not Applic,PPZ,0,0,0,0,0
Materials,PRX,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POB,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Not Applic,POT,0,0,0,0,0
Capital Goods,PTB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUB,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUG,0,0,0,0,0
Not Applic,PUJ,0,0,0,0,0
Not Applic,PUJ,0,0,0,0,0
Not Applic,PUK,0,0,0,0,0
Not Applic,PUK,0,0,0,0,0
Not Applic,PUK,0,0,0,0,0
Not Applic,PUK,0,0,0,0,0
Not Applic,PUK,0,0,0,0,0
Not Applic,PUK,0,0,0,0,0
Not Applic,PUK,0,0,0,0,0
Not Applic,PUK,0,0,0,0,0
Not Applic,PUO,0,0,0,0,0
Not Applic,PUO,0,0,0,0,0
Not Applic,PUO,0,0,0,0,0
Not Applic,PUO,0,0,0,0,0
Not Applic,PUO,0,0,0,0,0
Not Applic,PUO,0,0,0,0,0
Not Applic,PUO,0,0,0,0,0
Not Applic,PUO,0,0,0,0,0
Not Applic,PUO,0,0,0,0,0
Not Applic,PUO,0,0,0,0,0
Not Applic,PUQ,0,0,0,0,0
Not Applic,PUQ,0,0,0,0,0
Not Applic,PUQ,0,0,0,0,0
Not Applic,PUQ,0,0,0,0,0
Not Applic,PUQ,0,0,0,0,0
Not Applic,PUU,0,0,0,0,0
Not Applic,PUU,0,0,0,0,0
Not Applic,PUU,0,0,0,0,0
Not Applic,PUU,0,0,0,0,0
Not Applic,PUV,0,0,0,0,0
Not Applic,PUV,0,0,0,0,0
Not Applic,PUV,0,0,0,0,0
Not Applic,PUV,0,0,0,0,0
Not Applic,PUV,0,0,0,0,0
Not Applic,PUV,0,0,0,0,0
Not Applic,PUV,0,0,0,0,0
Not Applic,PUZ,0,0,0,0,0
Not Applic,PUZ,0,0,0,0,0
Not Applic,PUZ,0,0,0,0,0
Not Applic,PUZ,0,0,0,0,0
Not Applic,PUZ,0,0,0,0,0
Not Applic,PUZ,0,0,0,0,0
Not Applic,PUZ,0,0,0,0,0
Not Applic,PUZ,0,0,0,0,0
Media,QMS,0,0,0,0,0
Not Applic,QNB,0,0,0,0,0
Not Applic,QNB,0,0,0,0,0
Not Applic,QNB,0,0,0,0,0
Not Applic,QNB,0,0,0,0,0
Not Applic,QNB,0,0,0,0,0
Not Applic,QNB,0,0,0,0,0
Transportation,QUB,0,0,0,0,0
Not Applic,QBC,0,0,0,0,0
Not Applic,QBC,0,0,0,0,0
Not Applic,QBC,0,0,0,0,0
Not Applic,QBC,0,0,0,0,0
Not Applic,QBC,0,0,0,0,0
Not Applic,QBC,0,0,0,0,0
Not Applic,QBC,0,0,0,0,0
Not Applic,QBC,0,0,0,0,0
Materials,RMS,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMM,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Not Applic,RMH,0,0,0,0,0
Health Care Equipment & Services,RAP,0,0,0,0,0
Not Applic,RT9,0,0,0,0,0
Not Applic,RT9,0,0,0,0,0
Not Applic,RT9,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Not Applic,RTC,0,0,0,0,0
Materials,SMI,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Not Applic,SFV,0,0,0,0,0
Real Estate,SCG,0,0,0,0,0
Real Estate,SCW,0,0,0,0,0
Real Estate,SCW,0,0,0,0,0
Real Estate,SCW,0,0,0,0,0
Real Estate,SCW,0,0,0,0,0
Real Estate,SCW,0,0,0,0,0
Real Estate,SCW,0,0,0,0,0
Real Estate,SCW,0,0,0,0,0
Real Estate,SCW,0,0,0,0,0
Real Estate,SCW,0,0,0,0,0
Real Estate,SCW,0,0,0,0,0
Real Estate,SCW,0,0,0,0,0
Real Estate,SCW,0,0,0,0,0
Not Applic,SCA,0,0,0,0,0
Not Applic,SCA,0,0,0,0,0
Not Applic,SCA,0,0,0,0,0
Not Applic,SCA,0,0,0,0,0
Not Applic,SCA,0,0,0,0,0
Not Applic,SCA,0,0,0,0,0
Not Applic,SCA,0,0,0,0,0
Not Applic,SCA,0,0,0,0,0
Not Applic,SCA,0,0,0,0,0
Not Applic,SCA,0,0,0,0,0
